keyword,mID
racism,0120586
murder,0120586
bare chested male,0093737
written by director,0093737
cabriolet,0093737
mafia,0093737
museum employee,0093737
game,5662550
low budget sci fi movie,5662550
zombie,5662550
year 2025,5662550
boxing,5662550
desert adventure,0086232
timeframe 1920s,0086232
woman disguised as a man,0086232
sheik,0086232
desert,0086232
voyeur,0822854
panties,0822854
cleavage,0822854
voyeurism,0822854
blond wig,0822854
pufferfish,0266543
shark,0266543
great barrier reef,0266543
short term memory loss,0266543
protective father,0266543
based on video game,0419706
survival,0419706
brother sister relationship,0419706
monster,0419706
hell,0419706
fairy tale,0791071
magical ring,0791071
father daughter relationship,0791071
prince,0791071
magic spell,0791071
female professor,1568343
bad back,1568343
impossible love,1568343
locked out,1568343
stage play,1568343
psychotronic film,0074853
paris france,0074853
period drama,0074853
swashbuckler adventure,0074853
topless female nudity,0074853
london england,4587366
witness protection program,4587366
one word title,4587366
american abroad,4587366
home invasion,4587366
anthropomorphic dog,0847163
single player,0847163
playstation 2,0847163
xbox,0847163
playstation portable,0847163
psychotronic film,2189714
child murders a child,2189714
killer child,2189714
death,2189714
death of a child,2189714
child vampire,0093855
child,0093855
vampire,0093855
vampire hunter,0093855
teenage boy,0093855
monster hunter,1070742
magic,1070742
mutation,1070742
massacre,1070742
sword fighter,1070742
criminal,11525644
shootout,11525644
work,11525644
together,11525644
job,11525644
coming of age,0091445
high school,0091445
cheerleader,0091445
high school student,0091445
one word title,0091445
strangulation,0096769
psychotronic film,0096769
urban legend,0096769
slasher,0096769
vengeance,0096769
neo noir,0090568
alcoholics anonymous,0090568
alcoholic,0090568
snow cone,0090568
party,0090568
prison,13496236
released from prison,13496236
visiting a grave,13496236
reference to g.i. joe,13496236
hostage,13496236
outer space,0083422
planet,0083422
castaway,0083422
1980s,0083422
gilligan's island,0083422
police detective,10451312
carl morck character,10451312
central europe,10451312
racial stereotype,10451312
ethnic stereotype,10451312
gay sex,0108504
netherlands,0108504
canadian,0108504
pederasty,0108504
hebephilia,0108504
dressmaker,10548804
1950s,10548804
dysfunctional relationship,10548804
waitress,10548804
breakfast,10548804
sioux indian,11125636
talking animal,11125636
twister,11125636
prairie,11125636
snow,11125636
vampire,0036376
monster movie,0036376
count dracula character,0036376
reference to dracula,0036376
louisiana bayou,0036376
murder,9625664
protector,9625664
trauma,9625664
hospital,9625664
asthma,9625664
african american,0112857
jazz club,0112857
private detective,0112857
missing person,0112857
jazz music,0112857
framed for murder,1829012
forced kiss,1829012
sex toy,1829012
lesbian kiss,1829012
murderess,1829012
rheumatoid arthritis,2380331
teacher,2380331
school,2380331
battle,2380331
word,2380331
greece,0110015
ancient greece,0110015
campy,0110015
man with long hair,0110015
monster,0110015
british intelligence agent,0065225
espionage,0065225
spoof,0065225
secret agent,0065225
james bond spoof,0065225
star wars,12262202
disney star wars,12262202
galaxy,12262202
republic,12262202
hero,12262202
nutcracker,0100281
toy,0100281
christmas,0100281
2d animation,0100281
cake,0100281
crime novelist,10964992
archaeologist,10964992
archaeology,10964992
iraq,10964992
murder,10964992
ensemble,3291150
fourth part,3291150
musician,2822672
rock band,2822672
animal protagonist,2822672
anthropomorphism,2822672
deception,2822672
based on tv series,6398184
gay,6398184
gay kiss,6398184
male male kiss,6398184
man dances with a man,6398184
tv mini series,16103044
middle aged man,2187884
diarrhea,2187884
coughing up a hairball,2187884
loss of job,2187884
amusement park,2187884
close up of mouth,12449586
reflection in eye,12449586
gore,12449586
bloody mess,12449586
bashing head,12449586
character name as title,0910852
fairy godmother character,0910852
cinderella character,0910852
prince,0910852
warning,0910852
year 1993,0486583
close up of eyes,0486583
character name as title,0486583
arctic,0486583
illinois,0486583
remake,10147580
remake of czech film,10147580
norwegian remake,10147580
norwegian remake of czech film,10147580
fairy tale,10147580
spanking,0033891
suicide,0033891
suicide by jumping off a building,0033891
female reporter,0033891
typewriter,0033891
police academy,0098105
sixth part,0098105
sequel,0098105
jewelry store robbery,0098105
1980s,0098105
india,3702652
ghost,3702652
shaman,3702652
death of son,3702652
temple,3702652
playstation 3,0802988
xbox 360,0802988
role playing game,0802988
thirteenth part,0802988
single player,0802988
sex scene,0164212
pedophile,0164212
police,0164212
child rape,0164212
marriage of convenience,0164212
virtual reality,0139809
neo noir,0139809
hologram,0139809
lovecraftian,0139809
reference to rene descartes,0139809
divorce,0465234
abraham lincoln character,0465234
john wilkes booth character,0465234
mary todd lincoln character,0465234
blonde,0465234
waitress,0033740
death of sister,0033740
new york city,0033740
frame up,0033740
murder,0033740
nigeria,6779038
god,6779038
magic,6779038
power,6779038
summons,6779038
exploitation,0084695
horror directed by woman,0084695
teensploitation,0084695
slasher,0084695
black comedy,0084695
puffy nipples,2408566
full frontal female nudity,2408566
cmnf,2408566
shaved vagina,2408566
revenge,2408566
sex party,0083869
cult film,0083869
swinger,0083869
frying pan,0083869
husband murders wife's lover,0083869
trash,0047127
psychotronic film,0047127
blackface act,0047127
blackface performer,0047127
camp,0047127
bare midriff,0270560
2000s,0270560
witness protection,0270560
fbi federal bureau of investigation,0270560
timeframe 2000s,0270560
killer as protagonist,2481498
serial killer as protagonist,2481498
death penalty,2481498
claiming innocence,2481498
ted bundy,2481498
surname as title,3567666
character name as title,3567666
aerial camera shot,3567666
cigarette,3567666
character repeats someone else's dialogue,3567666
father daughter relationship,4935372
serial killer,4935372
kidnapping,4935372
artist,4935372
child killer,4935372
campus politics,0133751
police roadblock,0133751
reference to sigourney weaver,0133751
intelligent alien life,0133751
spectator,0133751
time machine,0212579
black adder,0212579
time travel comedy,0212579
time travel,0212579
friend,0212579
cuba,0099747
gambler,0099747
poker the card game,0099747
rebellion,0099747
rebel,0099747
sex scene,0303816
woman on top,0303816
fake shemp character,0303816
first part,0303816
woman shaving her legs,0303816
mustache,0428856
hitchcockian,0428856
photograph,0428856
bathtub,0428856
water,0428856
beer,0486551
oktoberfest,0486551
prostitute,0486551
fight,0486551
flashing breasts,0486551
doppelganger,2316411
spider,2316411
infidelity,2316411
ambiguous ending,2316411
boyfriend girlfriend relationship,2316411
vietnam,0078788
vietnam war,0078788
jungle,0078788
insanity,0078788
secret mission,0078788
friendship,0092005
childhood,0092005
coming of age film,0092005
coming of age,0092005
childhood friend,0092005
childhood,11284502
police interrogation,11284502
prison parole,11284502
lung cancer,11284502
punched in the face,11284502
punched in the face,10726604
divorce,0396269
prostitute,0396269
rape,0396269
deception,0396269
neo screwball comedy,0396269
vampire,0051554
castle,0051554
cross,0051554
count dracula character,0051554
psychotronic film,0051554
wish,0337563
13th birthday,0337563
30 year old,0337563
body swap,0337563
body transformation,0337563
turtle,1291150
ninja,1291150
sewer,1291150
mutant,1291150
18 wheeler,1291150
strangulation,1250289
child,1250289
murder of a child,1250289
puppet,1250289
infanticide,1250289
female reporter,0082353
eccentric man,0082353
murder,0082353
police detective,0082353
vietnam war veteran,0082353
death,8429394
pinwheel,8429394
father,8429394
inheritance,8429394
son,8429394
durga puja festival,1821480
missing husband,1821480
female protagonist,1821480
terrorism,1821480
actress shares first name with character,1821480
secret,0035753
doctor,0035753
slander,0035753
writer,0035753
revenge,0035753
class differences,6751668
fraud,6751668
social satire,6751668
scam,6751668
house,6751668
united nations,8750570
international relations,8750570
international politics,8750570
baghdad iraq,8750570
u.s. invasion of iraq,8750570
friend,3173594
bangkok thailand,3173594
thailand,3173594
hacker,3173594
toronto canada,3173594
slasher,0758746
campfire,0758746
wakeboarding,0758746
gore,0758746
axe,0758746
deathstroke character,3139072
killer croc character,3139072
shared universe,3139072
society of assassins,3139072
monastery,3139072
drive in,0063671
gun,0063671
rifle,0063671
sniper,0063671
serial killer,0063671
murder,2805574
drug lord,2805574
group of friends,2805574
sex scene,2805574
interracial sex,2805574
australian aborigine,0092830
psychotronic film,0092830
ozploitation,0092830
landing an airplane,0092830
looking at a photograph,0092830
spaceship,10539608
scientist,10539608
survival,10539608
astronaut,10539608
old man,10539608
dream,1751634
vertigo comics,1751634
based on comic,1751634
dark fantasy,1751634
death,1751634
search for birth mother,8917170
daughter seeks birth mother,8917170
daughter seeks birth father,8917170
sex with daughter,8917170
father daughter sex,8917170
canadian abroad,4034452
hostage drama,4034452
kandahar province southern afghanistan,4034452
canadian soldier,4034452
infrared surveillance video,4034452
superhero,4296026
marvel comics,4296026
camp,4296026
alternate dimension,4296026
fairy tale,4296026
schizophrenia,9731360
musician,9731360
road trip,9731360
brother brother relationship,9731360
mental illness,9731360
mother daughter relationship,2023587
supernatural horror,2023587
haunted house,2023587
cabin in the woods,2023587
ghost,2023587
road trip,2910814
girlfriend in a coma,2910814
computer hacker,2910814
prosthetic leg,2910814
alien contact,2910814
film within a film,0942385
parody,0942385
vietnam,0942385
helicopter crash,0942385
fake trailer,0942385
older man younger woman relationship,2381941
con artist,2381941
interracial relationship,2381941
con man,2381941
deception,2381941
female rear nudity,0117364
based on novel,0117364
close up of eyes,0117364
period drama,0117364
barefoot female,0117364
sequel,1650043
diary,1650043
