language,mID
English,0398872
English,0070165
Italian,0070165
Yiddish,0070165
English,0040978
English,0116695
American Sign Language,0116695
English,0062551
English,0120185
English,5650650
English,16152776
English,5646314
English,2234003
English,3454574
English,12108622
English,11321196
English,6038584
English,1634106
Persian,1634106
English,0231775
Japanese,7900936
Japanese,3385730
Japanese,7112154
English,7112154
English,0193879
Italian,0064750
Korean,0821442
English,0052522
English,3215888
English,0113596
English,1913036
French,1167638
English,0112642
English,3110958
Mandarin,3110958
Cantonese,3110958
English,0070030
English,0425112
English,2404379
English,0052655
English,0114011
English,11771594
Spanish,0119174
Thai,0119174
English,0119174
Cantonese,0119174
German,0119174
English,0255798
English,3734354
English,15929046
English,7060764
English,16352098
English,0067176
English,0081207
English,0082378
English,0053715
English,0353324
English,10709628
English,0097647
English,5503686
Russian,5503686
English,2788526
English,0358551
English,0239395
Mandarin,5354664
English,0069783
Turkish,14814006
English,0374248
Danish,0374248
Norwegian,0374248
Swedish,0374248
English,0070908
English,0114324
German,0114324
French,0114324
Italian,0114324
Arabic,0114324
Mandarin,1037850
English,1037850
English,0078767
English,11182810
Thai,11182810
French,0338135
English,0338135
English,1800241
Arabic,1800241
English,1212436
English,0076380
English,4882548
Hindi,4882548
Mongolian,4882548
English,0362016
French,0362016
English,2039345
English,0247120
English,1645155
Hawaiian,0348124
English,0348124
Italian,2465578
English,2465578
English,2369396
English,0065126
English,14577300
English,9701940
English,0191397
American Sign Language,0191397
English,0103502
Hindi,1744641
English,14734228
Hindi,2527238
English,2527238
English,0399201
English,4870838
Italian,8526370
English,0464196
Hungarian,0464196
Russian,0464196
Korean,2401162
English,5859342
Hindi,5461944
English,5461944
Russian,5461944
English,0085970
English,0120711
English,7939428
English,0107146
French,14821150
English,14821150
English,5096624
Italian,5096624
Spanish,5096624
Chinese,5096624
German,0017136
English,0017136
Spanish,4924942
English,4924942
Basque,4924942
English,1234541
English,0101453
English,9686708
English,0063688
English,14145426
Malayalam,11826240
English,1186373
English,0038355
English,0084469
English,2056771
Italian,2056771
French,2056771
English,0120152
Inuktitut,0120152
English,6486762
English,5562070
English,7549996
English,12567442
English,7645780
English,0117260
English,6076362
Spanish,6155172
Mixtec,6155172
English,6155172
Japanese,6155172
German,6155172
French,6155172
Norwegian,6155172
Japanese,0851578
English,0851578
English,6332276
English,0080881
English,14990914
English,0105790
English,1995390
Russian,1995390
French,1995390
English,2598580
English,0088833
English,0095299
English,0100029
French,0100029
Serbian,0100029
English,13322120
Spanish,13322120
English,6598072
Hindi,0995740
English,0995740
English,0061115
English,2011159
English,0066249
Russian,0066249
French,0066249
German,0066249
English,1212428
Portuguese,1212428
Tupi,1212428
Spanish,1212428
German,1212428
French,0065234
Russian,0065234
English,0065234
English,4899370
Arabic,4899370
Finnish,0311519
English,10487696
French,10487696
Korean,11535228
Serbian,8232504
English,8232504
English,1707386
Italian,0057603
English,7651352
Mongolian,7651352
Japanese,7651352
English,0184907
English,0076257
Korean,0076257
English,19177214
English,1712192
Armenian,1712192
English,1262426
English,0314412
English,0120917
English,6513120
Danish,5039416
English,5039416
German,5039416
English,0044413
English,0033532
Swedish,0366905
German,0366905
Aboriginal,0066561
English,0066561
Hindi,6264938
English,9073722
English,2953250
Cantonese,0338564
English,0338564
Thai,0338564
French,5078204
English,5078204
English,0049366
Spanish,2640474
English,1094295
Swedish,2121382
Norwegian,2121382
English,2121382
French,2121382
Italian,2121382
English,8178486
Japanese,8178486
English,0217355
Russian,0217355
Italian,0094997
English,0094933
Polish,11412892
English,0069332
English,5206770
English,7539904
Spanish,7539904
English,0878695
French,0808372
Spanish,0808372
Japanese,0808372
English,0808372
German,5350358
English,0780593
English,2023453
English,0117177
English,14412034
English,0033553
German,0033553
English,1206543
English,0111418
English,0119249
Swedish,0119249
Russian,0119249
German,9654108
English,0304694
Punjabi,15554410
English,0118715
German,0118715
Hebrew,0118715
Spanish,0118715
English,0072067
German,1163573
English,0138545
English,15384508
English,7070818
English,0090627
English,2704998
English,0382301
English,0425210
English,1058017
French,6272384
Japanese,2893336
English,3480796
English,0088771
Japanese,9458304
English,0092531
Dutch,6144672
English,2023690
English,0097263
English,0087622
Dutch,0087622
English,10831086
Spanish,1703911
Spanish,9790686
English,0119164
English,0057428
English,0118365
English,14083308
English,3526408
English,3108894
English,0105691
English,7284202
Spanish,7284202
English,2785032
Australian Sign Language,2785032
German,0426578
English,1465834
English,0094963
English,3281548
French,3281548
English,15391770
Cantonese,0108074
English,6341066
German,6341066
English,0327137
Japanese,0312258
English,0232098
English,5041296
English,0105812
English,0338013
English,12416066
English,8876446
English,0108588
English,3799694
German,3799694
English,1075747
English,1308728
Japanese,0047478
English,0448134
English,0208185
Mandarin,0385004
English,0083111
French,0083111
English,0283003
German,3404246
English,1193138
English,0305973
English,0087298
English,0130089
English,1663655
Swedish,5061360
French,5061360
Polish,5061360
Spanish,5061360
English,5061360
English,0041546
Italian,0041546
Spanish,18974572
English,0404032
Syriac,0404032
German,0404032
Greek,0404032
Hebrew,0404032
Latin,0404032
Aramaic,0404032
English,0247097
English,2274570
Japanese,15715750
English,0087265
English,6151810
English,0074256
Italian,0074256
French,0074256
English,0068716
English,1894476
Korean,3897760
English,0081457
English,1027820
Mandarin,11317074
English,0070510
English,0165832
English,0117666
English,0072820
English,0936501
French,0936501
Albanian,0936501
Arabic,0936501
German,5817548
English,14599838
Spanish,1735907
English,1735907
English,6684884
English,15574312
English,13261752
English,0252866
English,0106598
English,0033563
English,7952920
French,2821088
English,2821088
English,9288748
Korean,17491040
Japanese,17491040
English,10545296
English,15786142
English,4286666
English,0035244
English,0476964
English,0371724
English,0167427
English,0087022
English,0084445
German,0084445
German,5172412
Spanish,0065374
English,0065374
English,8652728
English,0039302
English,1934231
Hindi,1934231
English,6359956
Japanese,6359956
English,0106613
English,0422401
English,0103116
English,0132347
English,2846378
English,0113729
English,0077402
Spanish,0077402
English,0077278
German,5168112
Spanish,0922037
Dutch,0059749
English,0059749
English,0059017
English,0436339
Spanish,0436339
English,13623608
English,0974554
Spanish,0974554
Dutch,14915608
English,0169501
English,0121765
English,0072274
Japanese,0059816
Japanese,0122136
Japanese,10736506
German,10736506
English,0116783
English,9608818
English,2325517
English,7945440
English,3544082
English,1331307
English,1396218
French,0061955
English,7267498
Spanish,7267498
English,1020885
English,0066049
Sioux,0066049
French,0066049
Japanese,2374144
English,13119450
Portuguese,13119450
English,0104926
Japanese,0104926
English,0091055
Hungarian,0091055
Spanish,0091055
English,0329101
French,14180156
English,0097007
English,15476620
Italian,15476620
English,1823059
Dutch,0892187
None,0018773
English,0018773
English,0311113
French,0311113
Portuguese,0311113
English,0118966
English,0093626
English,5158314
French,5158314
Turkish,12578564
Korean,8269398
Turkish,0384116
English,0384116
English,7976208
English,0110729
Maori,0110729
Spanish,0110729
Hindi,0454431
English,16256438
English,4267026
English,6859762
English,0065522
English,2215065
Japanese,0058379
Marshallese,0058379
English,1082601
Russian,1082601
Spanish,1082601
Italian,1082601
English,0080707
English,0040338
French,0040338
Serbian,1900908
English,0071560
English,0038259
English,0104694
English,0025200
English,1560985
German,1560985
Italian,1560985
English,6185998
English,0104346
English,0385726
English,0240890
French,0240890
Japanese,11428586
English,1956620
Ukrainian,1956620
English,1135487
Spanish,1135487
Russian,1135487
German,1135487
Telugu,9389998
Hindi,9389998
Tamil,9389998
Kannada,9389998
Malayalam,9389998
English,0132512
English,2568862
English,12529748
English,7970348
English,11252490
English,7937220
English,14317062
English,8656686
English,0142032
Italian,0142032
English,0424774
English,0120660
Maya,0472043
Japanese,13544716
English,1823664
Serbian,12136312
English,0113071
English,0075931
English,0208092
Russian,0208092
Indonesian,1724965
English,1724965
English,9896916
Greek,10478048
English,7339248
French,7339248
German,7339248
English,0386588
Spanish,0796307
English,0796307
English,0110420
English,5117432
English,2401807
English,0486051
English,13646536
English,6204340
English,15088994
English,0202493
Turkish,10324306
English,1195478
Spanish,1195478
Spanish,0067446
Italian,0067446
Japanese,12227418
English,4104022
Hindi,8144834
Japanese,0142236
English,0242252
English,3713030
German,6374028
English,0800027
English,10189536
English,1621429
English,0234890
English,15683748
English,0099817
French,10505316
English,0095756
English,7058080
English,0111003
English,0097438
English,1730523
French,0281364
Japanese,0281364
English,1196334
English,0091991
Japanese,0167147
German,9220966
Japanese,0348121
English,0348121
English,0111282
Norwegian,0111282
Swedish,0111282
Egyptian (Ancient),0111282
Arabic,0111282
English,0065150
Spanish,0065150
French,0065150
English,2582846
English,0099674
Italian,0099674
German,0099674
Latin,0099674
English,6668220
